Timestamp,Frame,Detection_ID,X_m,Y_m,Z_m,Roll_rad,Pitch_rad,Yaw_rad,Qx,Qy,Qz,Qw,Confidence,Num_Points,Gimbal_Lock,Processing_Time_ms
2026-02-26T13:51:46.061618,3,11,0.334948,1.170834,0.221520,0.000000,-1.538837,1.540249,0.483745,0.514974,0.500727,-0.500065,0.7471,1263629,Y,474.02
2026-02-26T13:51:46.061687,3,13,0.341813,1.170562,0.209773,0.000000,-1.470973,1.539516,0.464835,0.530360,0.518043,-0.484023,0.9141,747180,Y,347.89
2026-02-26T13:51:46.061750,3,15,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8096,1406524,Y,482.67
2026-02-26T13:51:46.061821,3,16,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.7632,1020463,Y,405.07
2026-02-26T13:51:46.061893,3,17,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8745,1406524,Y,486.76
2026-02-26T13:51:46.061962,3,19,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8979,2833090,N,802.19
2026-02-26T13:51:46.062027,3,20,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8867,200,N,226.00
2026-02-26T13:51:46.062104,3,21,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8706,973933,Y,393.82
2026-02-26T13:51:46.062169,3,22,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9082,113489,N,229.55
2026-02-26T13:51:46.062235,3,23,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.9058,1452260,Y,490.23
2026-02-26T13:51:46.062305,3,24,0.358268,1.167775,0.204975,-1.562869,-0.157577,-3.121159,0.063045,-0.701506,0.708231,0.048200,0.8818,163696,N,238.70
2026-02-26T13:51:54.397210,4,0,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8784,1406524,Y,491.07
2026-02-26T13:51:54.397344,4,1,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.8892,616373,N,319.75
2026-02-26T13:51:54.397423,4,2,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8877,113489,N,242.23
2026-02-26T13:51:54.397506,4,3,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8179,1406524,Y,507.13
2026-02-26T13:51:54.397596,4,4,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8706,200,N,219.29
2026-02-26T13:51:54.397688,4,5,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8228,882116,Y,369.69
2026-02-26T13:51:54.397781,4,7,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8462,973933,Y,387.68
2026-02-26T13:51:54.397880,4,8,0.359863,1.167019,0.208144,1.577883,-0.151972,-3.120869,0.046154,0.708076,0.701968,-0.061145,0.8677,138013,N,235.93
2026-02-26T13:51:54.397976,4,9,0.310450,1.171995,0.297663,1.569458,-0.924953,-3.109201,0.305415,0.637432,0.628060,-0.325490,0.7046,2855103,N,793.71
2026-02-26T13:51:54.398088,4,11,0.342362,1.170507,0.208662,1.521223,-1.454341,-3.060479,0.460284,0.534097,0.522154,-0.479827,0.8960,702673,N,358.26
2026-02-26T13:51:54.398177,4,13,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.7866,1406524,Y,485.89
2026-02-26T13:51:54.398265,4,14,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8594,1406524,Y,472.49
2026-02-26T13:51:54.398354,4,16,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8394,882116,Y,384.31
2026-02-26T13:51:54.398443,4,17,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8325,973933,Y,403.33
2026-02-26T13:51:54.398556,4,18,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.8916,113489,N,236.52
2026-02-26T13:51:54.398647,4,19,0.310450,1.171995,0.297663,1.569458,-0.924953,-3.109201,0.305415,0.637432,0.628060,-0.325490,0.8569,2855103,N,777.86
2026-02-26T13:51:54.398739,4,20,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.8828,1452260,Y,528.90
2026-02-26T13:51:54.398825,4,21,0.356663,1.168406,0.201911,-1.563062,-0.161427,-3.120560,0.064611,-0.701433,0.708083,0.049346,0.8589,189912,N,249.50
2026-02-26T13:52:15.657699,5,0,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8701,973933,Y,404.29
2026-02-26T13:52:15.657798,5,1,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.9019,1312380,Y,457.82
2026-02-26T13:52:15.657861,5,2,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.9155,616373,N,334.44
2026-02-26T13:52:15.657918,5,4,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9043,113489,N,237.84
2026-02-26T13:52:15.658012,5,5,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8374,1406524,Y,482.85
2026-02-26T13:52:15.658089,5,6,0.354046,1.169292,0.195465,1.575690,-0.167081,-3.117720,0.050424,0.707015,0.702158,-0.067533,0.8931,243379,N,262.37
2026-02-26T13:52:15.658153,5,8,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8804,882116,Y,387.27
2026-02-26T13:52:15.658207,5,9,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.8750,1020463,Y,407.09
2026-02-26T13:52:15.658258,5,11,0.356663,1.168406,0.201911,-1.563062,-0.161427,-3.120560,0.064611,-0.701433,0.708083,0.049346,0.8931,189912,N,253.09
2026-02-26T13:52:15.658338,5,12,0.342946,1.170443,0.207558,1.526312,-1.429458,-3.065650,0.453480,0.539651,0.528212,-0.473418,0.9194,659255,N,329.00
2026-02-26T13:52:15.658417,5,13,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8862,1359906,Y,490.31
2026-02-26T13:52:15.658477,5,14,0.339842,1.170679,0.213380,0.000000,-1.497969,1.539610,0.472370,0.524342,0.511192,-0.490525,0.8809,882116,Y,373.61
2026-02-26T13:52:15.658529,5,15,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9067,113489,N,237.30
2026-02-26T13:52:15.658578,5,16,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8887,2833090,N,788.70
2026-02-26T13:52:15.658641,5,17,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8975,1406524,Y,493.94
2026-02-26T13:52:15.658709,5,18,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.8237,1312380,Y,456.19
2026-02-26T13:52:15.658763,5,20,0.310786,1.171959,0.296839,1.569233,-1.009744,-3.108944,0.332151,0.623907,0.613708,-0.351821,0.8789,2833090,N,785.45
2026-02-26T13:52:24.010401,6,0,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.8984,1312380,Y,477.94
2026-02-26T13:52:24.010497,6,1,0.344400,1.170288,0.204969,1.537557,-1.335827,-3.077510,0.427448,0.559839,0.550226,-0.448464,0.9199,573644,N,336.52
2026-02-26T13:52:24.010566,6,2,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8921,927866,Y,402.36
2026-02-26T13:52:24.010618,6,4,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9111,113489,N,235.35
2026-02-26T13:52:24.010669,6,5,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.8052,1452260,Y,485.76
2026-02-26T13:52:24.010749,6,6,0.352661,1.169518,0.193987,1.571092,-0.181470,-3.116116,0.055085,0.705061,0.703221,-0.073045,0.8882,272361,N,261.64
2026-02-26T13:52:24.010803,6,7,0.365073,1.149740,0.241859,-1.552945,-0.091227,-3.113138,0.042485,-0.699505,0.713030,0.021811,0.8940,200,N,225.35
2026-02-26T13:52:24.010861,6,8,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.8882,1020463,Y,405.62
2026-02-26T13:52:24.010914,6,9,0.311041,1.171922,0.295917,1.568933,-1.099514,-3.108601,0.359807,0.608371,0.597307,-0.379009,0.8940,2810592,N,779.09
2026-02-26T13:52:24.010964,6,11,0.356663,1.168406,0.201911,-1.563062,-0.161427,-3.120560,0.064611,-0.701433,0.708083,0.049346,0.8916,189912,N,256.08
2026-02-26T13:52:24.011015,6,12,0.342946,1.170443,0.207558,1.526312,-1.429458,-3.065650,0.453480,0.539651,0.528212,-0.473418,0.9224,659255,N,348.12
2026-02-26T13:52:24.011065,6,13,0.333746,1.170867,0.224414,0.000000,-1.547719,1.540445,0.486084,0.512765,0.498551,-0.502236,0.8740,1359906,Y,467.30
